filename;academie;nom_de_l_organisme_gestionnaire;ndegfiness_de_l_etablissement_de_formation;nom_de_l_etablissement_de_formation;sigle_de_l_etablissement_de_formation;adresse_de_l_etablissement_de_formation;commune_de_l_etablissement_de_formation;code_uai_de_l_etablissement_source_onisep_data_education_gouv_fr;nom_site_de_formation;adresse_site_de_formation;adressegeoloc;dpt_site_de_formation;cp_site_de_formation;commune_site_de_formation;libelle_formation;sigle_diplome;code_diplome;niveau;duree_formation;p2023;geo
social;Versailles;AMPHIA CONSEIL ET FORMATION;910013549;AMPHIA CONSEIL ET FORMATION;AMPHIA;2 Rue du Bois Sauvage – 91000 EVRY COURCOURONNES;EVRY COURCOURONNES;NC;AMPHIA;2 Rue du Bois Sauvage – 91000 EVRY COURCOURONNES;2 Rue du Bois Sauvage;91;91000;COURCOURONNES;Assistant familial;DEAF;-;3;2 ans;24.0;48.642022, 2.424177
social;Créteil;ASSOCIATION REGIONALE DES CEMEA IDF;930810700;CEMEA IDF - CENTRE DE FORMATION AUX PROFESSIONS EDUCATIVES ET SOCIALES;CEMEA IDF CFPES;65 rue des Cités - 93300 AUBERVILLIERS;AUBERVILLIERS;0932319R;CFPES CEMEA IDF;65 rue des Cités - 93300 AUBERVILLIERS;65 rue des Cités;93;93300;AUBERVILLIERS;Moniteur éducateur;DEME;46033202;4;2 ans;60.0;48.905763, 2.387206
social;Versailles;ASSOCIATION DU CENTRE DE FORMATION DE L'ESSONNE;910003649;CENTRE DE FORMATION DE L'ESSONNE;CFE;23 rue des Ateliers - 91350 GRIGNY;GRIGNY;NC;CFE;23 rue des Ateliers - 91350 GRIGNY;23 rue des Ateliers;91;91350;GRIGNY;Assistant familial;DEAF;-;3;2 ans;30.0;48.650387, 2.378179
social;Créteil;DEPARTEMENT DU VAL DE MARNE;940009699;CENTRE PROFESSIONNEL ET DE PEDAGOGIE APPLIQUEE;CPPA;4 Route de Fontainebleau - Domaine de Chérioux 94400 VITRY SUR SEINE;VITRY SUR SEINE;NC;DPMI PS - SERVICE FoRME - CPPA;4 Route de Fontainebleau - Domaine de Chérioux 94400 VITRY SUR SEINE;4 Route de Fontainebleau;94;94400;VITRY SUR SEINE;Assistant familial;DEAF;-;3;2 ans;30.0;48.778827, 2.367603
social;Versailles;ASSOCIATION ECOLE PRATIQUE DE SERVICE SOCIAL;950809095;ECOLE PRATIQUE DE SERVICE SOCIAL;EPSS;139 boulevard du Montparnasse - 75006 PARIS;PARIS;0753597C;EPSS - CERGY;13 boulevard de l'Hautil - 95000 CERGY;13 bd de l'Hautil;95;95000;CERGY PONTOISE;Technicien de l’intervention sociale et familiale;DETISF;46033203;4;2 ans;25.0;49.037347, 2.086444
social;Versailles;GRETA DES HAUTS DE SEINE / LYCEE GENERAL ET TECHNOLOGIQUE;920013729;GRETA DES HAUTS DE SEINE / LYCEE GENERAL ET TECHNOLOGIQUE;GRETA DU 92;41 Rue des 3 Fontanot - 92000 NANTERRE;NANTERRE;0922149L;Collège Edouad Vaillant;"66 rue Henri Barbusse 
92230 GENNEVILIERS";66 rue Henri Barbusse;92;92230;GENNEVILLIERS;Accompagnant éducatif et social;DEAES;56033207;3;1 an;0.0;48.923738, 2.30011
social;Créteil;"GRETA MTI 77 / LYCEE TECHNOLOGIE P DE COUBERTIN 
devient le 
GRETA SEINE-ET-MARNE/LYCEE GENERAL TECHNOLOGIQUE GASTON BACHELAR";770003499;"GRETA MTI 77 / LYCEE TECHNOLOGIE PIERRE DE COUBERTIN 

GRETA SEINE-ET-MARNE/LYCEE GENERAL TECHNOLOGIQUE GASTON BACHELAR";GRETA MTI77;"rue Chaussée de Paris 77100 MEAUX

32 Avenue de l'Europe, 77500 CHELLES";"MEAUX

CHELLES";0770931U;Centre des Formations Sanitaires et Sociales;2 place Jean Vilar 77185 LOGNES;2 place Jean Vilar;77;77185;LOGNES;Moniteur éducateur;DEME;46033202;4;2 ans;25.0;48.841468, 2.629616
social;Créteil;FONDATION OEUVRE DE LA CROIX SAINT SIMON;930021555;IFSI CROIX ST-SIMON;IFSI CSS;81-83 rue Michelet 93100 MONTREUIL SOUS BOIS;MONTREUIL SOUS BOIS;0932602Y;INSTITUT DE FORMATION PARAMEDICALE ET SOCIALE;81-83 rue Michelet 93100 MONTREUIL SOUS BOIS;81 rue Michelet;93;93100;MONTREUIL;Accompagnant éducatif et social;DEAES;56033207;3;1 an;20.0;48.853028, 2.428714
social;Versailles;FONDATION ITSRS;920806890;IRTS IDF MONTROUGE - NEUILLY/MARNE;IRTS IDF;1 rue du 11 Novembre 92120 MONTROUGE;MONTROUGE;0922116A;IRTS IDF MONTROUGE - NEUILLY/MARNE - Site Montrouge;1 rue du 11 Novembre 92120 MONTROUGE;1 rue du 11 Novembre;92;92220;MONTROUGE;Conseiller en Economie Sociale et Familiale;DECESF;26033206;6;1 an;20.0;48.785458, 2.310247
social;Créteil;ASSOCIATION INSTITUT PARMENTIER;750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;145 avenue Parmentier - 75010 PARIS;PARIS;NC;IRTS PARIS IDF - Etablissement de Melun;8 bis Eugène Gonon 77000 MELUN;8 bis Eugène Gonon;77;77000;MELUN;Moniteur éducateur;DEME;46033202;4;2 ans;40.0;48.52979, 2.65843
social;Créteil;LP GABRIEL PERI CHAMPIGNY SUR MARNE;940012669;LP GABRIEL PERI CHAMPIGNY SUR MARNE;-;41 avenue Boileau - 94500 CHAMPIGNY SUR MARNE;CHAMPIGNY SUR MARNE;0940132H;LP Gabriel PERI;41 avenue Boileau 94500 CHAMPIGNY SUR MARNE;41 avenue Boileau;94;94500;CHAMPIGNY SUR MARNE;Accompagnant éducatif et social;DEAES;56033207;3;1 an;60.0;48.806394, 2.545413
social;Versailles;LYCEE JOLIOT CURIE;920020138;LYCEE JOLIOT CURIE;-;92 avenue Joliot Curie - 92000 NANTERRE;NANTERRE;0920141D;Lycée Joliot Curie;"92 avenue Joliot Curie
92000 NANTERRE";92 avenue Joliot Curie;92;92000;NANTERRE;Conseiller en Economie Sociale et Familiale;DECESF;26033206;6;1 an;24.0;48.890975, 2.207584
social;Paris;LYCEE RABELAIS;750043523;LYCEE RABELAIS;-;9 rue Francis de Croisset - 75018 PARIS;PARIS;0750688R;Lycée François VILLON;10 avenue Marc Sangnier - 75014 PARIS;10 avenue Marc Sangnier;75;75014;PARIS;Conseiller en Economie Sociale et Familiale;DECESF;26033206;6;3 ans;25.0;48.826222, 2.30582
social;Créteil;LYCEE URUGUAY FRANCE;0770918E;LYCEE URUGUAY FRANCE;-;1 avenue des Marronniers - 77210 AVON;AVON;0770918E;Lycée Uruguay France;1 avenue des Marronniers 77210 AVON;1 avenue des Marronniers;77;77210;AVON;Conseiller en Economie Sociale et Familiale;DECESF;26033206;6;1 an;24.0;48.409731, 2.73634
social;Versailles;SDH FORMATION;920013539;SDH FORMATION;SDH FORMATION;390 rue Etienne d'Orves - 92700 COLOMBES;COLOMBES;NC;SDH FORMATION;390 rue Etienne d'Orves 92700 COLOMBES;390 rue Etienne d'Orves;92;92700;COLOMBES;Accompagnant éducatif et social;DEAES;56033207;3;1 an;60.0;48.909992, 2.233147
sanitaire;Créteil;APHP - Charles Foix;940802291;APHP - Charles Foix;;;;;APHP - Charles Foix;;21 AVENUE DE LA REPUBLIQUE;94;94200;IVRY SUR SEINE;Aide soignant (AS);;56033102T;4;1 an;40.0;48.80273, 2.397235
sanitaire;Versailles;APHP - Louis Mourier;920008158;APHP - Louis Mourier;;;;;APHP - Louis Mourier;;178 RUE DES RENOUILLERS;92;92700;COLOMBES;Aide soignant (AS);;56033102T;4;1 an;40.0;48.923449, 2.236022
sanitaire;Créteil;CEERRF- Centre Européen d'Enseignement en Rééducation et Réadaptation Fonctionnelle;930816160;CEERRF- Centre Européen d'Enseignement en Rééducation et Réadaptation Fonctionnelle;;;;;CEERRF- Centre Européen d'Enseignement en Rééducation et Réadaptation Fonctionnelle;;36  RUE PINEL;93;93200;SAINT-DENIS;Masseur Kinésithérapeute (MK);;36033109T;7;3 ans;76.0;48.93096, 2.358585
sanitaire;Créteil;GHEF - CH de Meaux - GRAND HOPITAL DE L'EST FRANCILIEN;770008928;GHEF - CH de Meaux - GRAND HOPITAL DE L'EST FRANCILIEN;;;;;GHEF - CH de Meaux - GRAND HOPITAL DE L'EST FRANCILIEN;;17 RUE GUILLAUME BRIÇONNET;77;77100;MEAUX;Auxiliaire de puériculture (AP);;56033103T;4;1 an;25.0;48.948116, 2.895929
sanitaire;Créteil;CH Paul GUIRAUD;940006018;CH Paul GUIRAUD;;;;;CH Paul GUIRAUD;;54 AVENUE DE LA REPUBLIQUE;94;94800;VILLEJUIF;Infirmier (IDE);;36033102T;6;3 ans;100.0;48.787726, 2.355454
sanitaire;Créteil;CH Robert BALLANGER;930011598;CH Robert BALLANGER;;;;;CH Robert BALLANGER;;BOULEVARD ROBERT BALLANGER;93;93600;AULNAY-SOUS-BOIS;Infirmier (IDE);;36033102T;6;3 ans;95.0;48.958416, 2.488739
sanitaire;Créteil;CH Robert BALLANGER;930011598;CH Robert BALLANGER;;;;;CH Robert BALLANGER;;BOULEVARD ROBERT BALLANGER;93;93600;AULNAY-SOUS-BOIS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;22.0;48.958416, 2.488739
sanitaire;Paris;GHU Paris Psychiatrie & Neurosciences - IFAS Virginie Olivier;750037012;CH Sainte-Anne (site) - GHU Paris Psychiatrie & Neurosciences - IFAS Virginie Olivier;;;;;CH Sainte-Anne (site) - GHU Paris Psychiatrie & Neurosciences - IFAS Virginie Olivier;;1 RUE CABANIS;75;75014;PARIS;Aide soignant (AS);;56033102T;4;1 an;50.0;48.830228, 2.340449
sanitaire;Versailles;CRF école de la CROIX ROUGE FRANCAISE;;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;3 RUE DU GEVAUDAN;91;91090;LISSES;Aide soignant (AS);;56033102T;4;1 an;;48.608837, 2.429272
sanitaire;Versailles;CRF école de la CROIX ROUGE FRANCAISE;;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;3 RUE DU GEVAUDAN;91;91090;LISSES;Ambulancier (AMB);;56033104T;3;1 an;80.0;48.608837, 2.429272
sanitaire;Paris;école D'ASSAS;750814246;école D'ASSAS;;;;;école D'ASSAS;;4 VILLA THORETON;75;75015;PARIS;Masseur Kinésithérapeute (MK);;36033109T;7;3 ans;86.0;48.837879, 2.284389
sanitaire;Versailles;EPS  Barthélémy DURAND  - CH Sud Essonnes - (GH Ile-de-France Sud);910005628;EPS  Barthélémy DURAND  - CH Sud Essonnes - (GH Ile-de-France Sud);;;;;EPS  Barthélémy DURAND  - CH Sud Essonnes - (GH Ile-de-France Sud);;AVENUE DU 8 MAI 1945;91;91150;ETAMPES;Aide soignant (AS);;56033102T;4;1 an;50.0;48.43979, 2.157226
sanitaire;Créteil;GRETA MTI 77 - lycée S. Signoret;770016566;GRETA MTI 77 - lycée S. Signoret;;;;;GRETA MTI 77 - lycée S. Signoret;;2 PLACE DU 14 JUILLET;77;77000;VAUX LE PENIL;Aide soignant (AS);;56033102T;4;1 an;82.0;48.531085, 2.672007
sanitaire;Créteil;Hôpitaux de Saint Maurice - IFSI Jean-Baptiste PUSSIN;940000581;Hôpitaux de Saint Maurice - IFSI Jean-Baptiste PUSSIN;;;;;Hôpitaux de Saint Maurice - IFSI Jean-Baptiste PUSSIN;;1 RUE DU VAL D'OSNE;94;94410;SAINT MAURICE;Infirmier (IDE);;36033102T;6;3 ans;100.0;48.818282, 2.424305
sanitaire;Paris;IFP Pitié Salpêtrière - Sorbonne Université (ex Paris VI Pierre et Marie Curie);750814758;IFP Pitié Salpêtrière - Sorbonne Université (ex Paris VI Pierre et Marie Curie);;;;;IFP Pitié Salpêtrière - Sorbonne Université (ex Paris VI Pierre et Marie Curie);;91 BOULEVARD DE L'HOPITAL;75;75013;PARIS;Psychomotricien (PSYCHO);;36033110T;5;3 ans;155.0;48.837963, 2.360668
sanitaire;Créteil;IFITS - Institut de Formation Interhospitalier Théodore Simon;930011549;IFITS - Institut de Formation Interhospitalier Théodore Simon;;;;;IFITS - Institut de Formation Interhospitalier Théodore Simon;;19 AVENUE DE MAISON BLANCHE;93;93330;NEUILLY-SUR-MARNE;Aide soignant (AS);;56033102T;4;1 an;65.0;48.866637, 2.554528
sanitaire;Créteil;IFITS - Institut de Formation Interhospitalier Théodore Simon;930011549;IFITS - Institut de Formation Interhospitalier Théodore Simon;;;;;IFITS - Institut de Formation Interhospitalier Théodore Simon;;19 AVENUE DE MAISON BLANCHE;93;93330;NEUILLY-SUR-MARNE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;60.0;48.866637, 2.554528
sanitaire;Créteil;lycée Hélène Boucher;930817105;lycée Hélène Boucher;;;;;lycée Hélène Boucher;;70 AVENUE GILBERT BERGER;93;93290;TREMBLAY-EN-FRANCE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;22.0;48.950333, 2.578836
sanitaire;Versailles;lycée Henri Poincaré;;lycée Henri Poincaré;;;;;lycée Henri Poincaré;;36 RUE LEON BOURGEOIS;91;91120;PALAISEAU;Auxiliaire de puériculture (AP);;56033103T;4;1 an;42.0;48.703615, 2.237389
sanitaire;Créteil;lycée Henri Sellier;;lycée Henri Sellier;;;;;lycée Henri Sellier;;73 AVENUE DU COLONEL FABIEN;93;93190;LIVRY GARGAN;Auxiliaire de puériculture (AP);;56033103T;4;1 an;68.0;48.918285, 2.516013
sanitaire;Versailles;lycée Jacques Vaucanson;;lycée Jacques Vaucanson;;;;;lycée Jacques Vaucanson;;14 RUE ALBERT THOMAS;78;78130;LES MUREAUX;Auxiliaire de puériculture (AP);;56033103T;4;1 an;24.0;48.981929, 1.923427
sanitaire;Créteil;lycée jehan de Chelles;;lycée jehan de Chelles;;;;;lycée jehan de Chelles;;47 RUE DES CITES;77;77500;CHELLES;Auxiliaire de puériculture (AP);;56033103T;4;1 an;12.0;48.888584, 2.61264
sanitaire;Paris;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;750814527;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;;;;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;2 RUE ANTOINE ETEX;94;94000;CRETEIL;Cadre de santé (CS);;;6;1 an;50.0;48.797543, 2.448921
sanitaire;Créteil;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;;;;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;ROUTE FORESTIERE D'HURTAULT;77;77300;FONTAINEBLEAU;Masseur Kinésithérapeute (MK);;36033109T;7;3 ans;29.0;48.415338, 2.698014
